genome_ID,BGC product,BiGSCAPE clan,BiGSCAPE family,BGC type
SAMEA3387478__metabat2_high_PE.043.contigs,T3PKS,340,340,PKSother
SAMEA3387478__metabat2_high_PE.043.contigs,bacteriocin,2,1546,RiPPs
SAMEA3387485__metabat2_high_PE.030.contigs,bacteriocin,2,1714,RiPPs
SAMEA3387485__metabat2_low_PE.020.contigs,NRPS,576,576,NRPS
SAMEA3387491__metabat2_low_PE.013.contigs,sactipeptide,2,1528,RiPPs
SAMEA3387494__metabat2_low_PE.020.contigs,sactipeptide,2,1391,RiPPs
SAMEA3387494__metabat2_low_PE.043.contigs,sactipeptide,2,292,RiPPs
SAMEA3387495__metabat2_high_PE.011.contigs,sactipeptide,2,1314,RiPPs
SAMEA3387495__metabat2_high_PE.036.contigs,NRPS,1873,1873,NRPS
SAMEA3387495__metabat2_high_PE.036.contigs,sactipeptide,2,292,RiPPs
SAMEA3387500__metabat2_high_PE.001.contigs,sactipeptide,2,1791,RiPPs
SAMEA3387500__metabat2_high_PE.009.contigs,sactipeptide,2,1877,RiPPs
SAMEA3387500__metabat2_high_PE.015.contigs,sactipeptide,2,1391,RiPPs
SAMEA3387500__metabat2_low_PE.011.contigs,sactipeptide,2,292,RiPPs
SAMEA3387500__metabat2_low_PE.011.contigs,lanthipeptide,2,1032,RiPPs
SAMEA3387508__metabat2_high_PE.018.contigs,lanthipeptide,2,1214,RiPPs
SAMEA3387508__metabat2_high_PE.018.contigs,sactipeptide,2,1749,RiPPs
SAMEA3387509__metabat2_high_PE.027.contigs,sactipeptide,2,1470,RiPPs
SAMEA3387511__metabat2_low_PE.011.contigs,sactipeptide,2,331,RiPPs
SAMEA3387519__metabat2_low_PE.021.contigs,T3PKS,114,114,PKSother
SAMEA3663006__metabat2_high_PE.027.contigs,terpene,524,524,Terpene
SAMEA3663006__metabat2_high_PE.027.contigs,terpene,702,702,Terpene
SAMEA3663006__metabat2_high_PE.028.contigs,bacteriocin,2,3317,RiPPs
SAMEA3663006__metabat2_low_PE.025.contigs,arylpolyene,1762,1762,Others
SAMEA3663010__metabat2_high_PE.006.contigs,NRPS,329,329,NRPS
SAMEA3663010__metabat2_high_PE.011.contigs,arylpolyene,1000,1000,Others
SAMEA3663010__metabat2_high_PE.011.contigs,arylpolyene,1529,1529,Others
SAMEA3663010__metabat2_high_PE.011.contigs,bacteriocin,2,1496,RiPPs
SAMEA3663010__metabat2_high_PE.013.contigs,arylpolyene,1839,1839,Others
SAMEA3663010__metabat2_high_PE.013.contigs,bacteriocin,2,1183,RiPPs
SAMEA3663015__maxbin2_high_prob.010.contigs,NRPS,481,481,NRPS
SAMEA3663015__metabat2_high_PE.017.contigs,arylpolyene,691,691,Others
SAMEA3663015__metabat2_high_PE.017.contigs,arylpolyene,303,303,Others
SAMEA3663015__metabat2_high_PE.017.contigs,arylpolyene,989,989,Others
SAMEA3663015__metabat2_low_PE.015.contigs,terpene,364,364,Terpene
SAMEA3663015__metabat2_low_PE.015.contigs,T1PKS,781,781,PKSI
SAMEA3663015__metabat2_low_PE.015.contigs,NRPS,976,976,NRPS
SAMEA3663015__metabat2_low_PE.015.contigs,terpene,1490,1490,Terpene
SAMEA3663015__metabat2_low_PE.015.contigs,NRPS,1300,1300,NRPS
SAMEA3663015__metabat2_low_PE.032.contigs,arylpolyene,627,627,Others
SAMEA3663015__metabat2_low_PE.032.contigs,arylpolyene,848,848,Others
SAMEA3663023__maxbin2_low_prob.004.contigs,sactipeptide,2,393,RiPPs
SAMEA3663023__maxbin2_low_prob.004.contigs,bacteriocin,2,2,RiPPs
SAMEA3663023__maxbin2_low_prob.004.contigs,proteusin,2,2,RiPPs
SAMEA3663023__maxbin2_low_prob.004.contigs,bacteriocin,2,170,RiPPs
SAMEA3663023__maxbin2_low_prob.014.contigs,arylpolyene,222,222,Others
SAMEA3663023__maxbin2_low_prob.014.contigs,arylpolyene,1526,1526,Others
SAMEA3663023__metabat2_low_PE.005.contigs,sactipeptide,2,618,RiPPs
SAMEA3663023__metabat2_low_PE.017.contigs,sactipeptide,2,744,RiPPs
SAMEA3663023__metabat2_low_PE.030.contigs,arylpolyene,630,630,Others
SAMEA3663023__metabat2_low_PE.030.contigs,arylpolyene,496,496,Others
SAMEA3663025__maxbin2_high_prob.021.contigs,sactipeptide,2,1117,RiPPs
SAMEA3663025__metabat2_high_PE.005.contigs,arylpolyene,823,823,Others
SAMEA3663025__metabat2_low_PE.053.contigs,arylpolyene,1684,1684,Others
SAMEA3663025__metabat2_low_PE.053.contigs,arylpolyene,303,303,Others
SAMEA3663026__maxbin2_low_prob.019.contigs,arylpolyene,1782,1782,Others
SAMEA3663026__maxbin2_low_prob.019.contigs,terpene,1757,1757,Terpene
SAMEA3663026__maxbin2_low_prob.030.contigs,NRPS,192,192,NRPS
SAMEA3663026__metabat2_high_PE.017.contigs,arylpolyene,1640,1640,Others
SAMEA3663026__metabat2_high_PE.017.contigs,bacteriocin,2,39,RiPPs
SAMEA3663026__metabat2_high_PE.017.contigs,arylpolyene,1668,1668,Others
SAMEA3663028__metabat2_low_PE.020.contigs,sactipeptide,2,334,RiPPs
SAMEA3663028__metabat2_low_PE.034.contigs,arylpolyene,872,872,Others
SAMEA3663028__metabat2_low_PE.034.contigs,arylpolyene,807,807,Others
SAMEA3663036__metabat2_high_PE.014.contigs,NRPS-like,11,11,NRPS
SAMEA3663036__metabat2_high_PE.014.contigs,NRPS-like,1108,1108,NRPS
SAMEA3663036__metabat2_high_PE.015.contigs,arylpolyene,1436,1436,Others
SAMEA3663036__metabat2_high_PE.029.contigs,arylpolyene,1152,1152,Others
SAMEA3663036__metabat2_high_PE.029.contigs,arylpolyene,1718,1718,Others
SAMEA3663036__metabat2_high_PE.032.contigs,arylpolyene,1471,1471,Others
SAMEA3663036__metabat2_high_PE.032.contigs,arylpolyene,1390,1390,Others
SAMEA3663036__metabat2_high_PE.032.contigs,arylpolyene,1204,1204,Others
SAMEA3663036__metabat2_low_PE.026.contigs,NRPS,717,717,NRPS
SAMEA3663036__metabat2_low_PE.037.contigs,NRPS,486,486,NRPS
SAMEA3663038__metabat2_low_PE.024.contigs,NRPS-like,100,100,NRPS
SAMEA3663046__metabat2_low_PE.014.contigs,bacteriocin,2,1590,RiPPs
SAMEA3663046__metabat2_low_PE.014.contigs,NRPS,236,236,NRPS
SAMEA3663047__metabat2_low_PE.007.contigs,NRPS,1944,1944,NRPS
SAMEA3663047__metabat2_low_PE.007.contigs,sactipeptide,2,411,RiPPs
SAMEA3663052__metabat2_high_PE.014.contigs,arylpolyene,617,617,Others
SAMEA3663052__metabat2_high_PE.014.contigs,arylpolyene,770,770,Others
SAMEA3663052__metabat2_high_PE.014.contigs,arylpolyene,83,83,Others
SAMEA3663052__metabat2_high_PE.014.contigs,terpene,1847,1847,Terpene
SAMEA3663052__metabat2_high_PE.014.contigs,arylpolyene,638,638,Others
SAMEA3663054__metabat2_high_PE.006.contigs,sactipeptide,2,1501,RiPPs
SAMEA3663054__metabat2_high_PE.006.contigs,arylpolyene,1308,1308,Others
SAMEA3663057__metabat2_high_PE.009.contigs,NRPS,960,960,NRPS
SAMEA3663057__metabat2_low_PE.007.contigs,arylpolyene,669,669,Others
SAMEA3663069__metabat2_low_PE.007.contigs,arylpolyene,1863,1863,Others
SAMEA3663069__metabat2_low_PE.007.contigs,arylpolyene,383,383,Others
SAMEA3663069__metabat2_low_PE.007.contigs,arylpolyene,1271,1271,Others
SAMEA3663070__metabat2_low_PE.033.contigs,arylpolyene,1874,1874,Others
SAMEA3663070__metabat2_low_PE.033.contigs,arylpolyene,1694,1694,Others
SAMEA3663070__metabat2_low_PE.033.contigs,arylpolyene,1196,1196,Others
SAMEA3663072__metabat2_low_PE.026.contigs,arylpolyene,458,458,Others
SAMEA3663072__metabat2_low_PE.026.contigs,arylpolyene,1348,1348,Others
SAMEA3663077__maxbin2_high_prob.011.contigs,arylpolyene,412,412,Others
SAMEA3663077__maxbin2_high_prob.011.contigs,arylpolyene,772,772,Others
SAMEA3663082__metabat2_low_PE.011.contigs,arylpolyene,1625,1625,Others
SAMEA3663084__metabat2_high_PE.002.contigs,terpene,1575,1575,Terpene
SAMEA3663084__metabat2_high_PE.002.contigs,arylpolyene,1603,1603,Others
SAMEA3663084__metabat2_high_PE.002.contigs,arylpolyene,1018,1018,Others
SAMEA3663084__metabat2_high_PE.009.contigs,NRPS,1347,1347,NRPS
SAMEA3663085__maxbin2_low_prob.021.contigs,terpene,159,159,Terpene
SAMEA3663085__maxbin2_low_prob.021.contigs,arylpolyene,680,680,Others
SAMEA3663085__metabat2_low_PE.011.contigs,bacteriocin,2,321,RiPPs
SAMEA3663085__metabat2_low_PE.011.contigs,bacteriocin,2,538,RiPPs
SAMEA3663092__metabat2_high_PE.027.contigs,sactipeptide,2,1075,RiPPs
SAMEA3663093__metabat2_high_PE.008.contigs,terpene,1463,1463,Terpene
SAMEA3663094__metabat2_low_PE.004.contigs,thiopeptide,2,1798,RiPPs
SAMEA3663095__metabat2_high_PE.002.contigs,arylpolyene,1159,1159,Others
SAMEA3663095__metabat2_high_PE.002.contigs,arylpolyene,527,527,Others
SAMEA3663095__metabat2_high_PE.002.contigs,arylpolyene,81,81,Others
SAMEA3663095__metabat2_high_PE.014.contigs,bacteriocin,2,599,RiPPs
SAMEA3663095__metabat2_high_PE.014.contigs,sactipeptide,2,1343,RiPPs
SAMEA3663095__metabat2_low_PE.028.contigs,sactipeptide,2,915,RiPPs
SAMEA3663096__metabat2_low_PE.010.contigs,NRPS,3603,3603,NRPS
SAMEA3663097__maxbin2_low_prob.013.contigs,sactipeptide,2,475,RiPPs
SAMEA3663103__metabat2_high_PE.013.contigs,arylpolyene,73,73,Others
SAMEA3663103__metabat2_high_PE.013.contigs,arylpolyene,1768,1768,Others
SAMEA3663103__metabat2_high_PE.013.contigs,arylpolyene,165,165,Others
SAMEA3663112__metabat2_high_PE.008.contigs,arylpolyene,193,193,Others
SAMEA3663112__metabat2_low_PE.006.contigs,arylpolyene,1690,1690,Others
SAMEA3663112__metabat2_low_PE.018.contigs,sactipeptide,2,1865,RiPPs
SAMEA3663112__metabat2_low_PE.018.contigs,NRPS,217,217,NRPS
SAMEA3663118__metabat2_high_PE.005.contigs,arylpolyene,1911,1911,Others
SAMEA3663124__metabat2_low_PE.007.contigs,terpene,1780,1780,Terpene
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,49,49,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,603,603,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,1177,1177,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,bacteriocin,2,641,RiPPs
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,404,404,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,bacteriocin,2,916,RiPPs
SAMEA3663135__metabat2_low_PE.019.contigs,NRPS-like,681,681,NRPS
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,95,95,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,NRPS,1561,1561,NRPS
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,977,977,PKSother
SAMEA3663135__metabat2_low_PE.019.contigs,ladderane,477,477,Others
SAMEA3663135__metabat2_low_PE.019.contigs,transAT-PKS-like,708,708,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,hglE-KS,1234,1234,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS-like,687,687,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,ladderane,1377,1377,Others
SAMEA3663158__metabat2_low_PE.015.contigs,bacteriocin,2,1543,RiPPs
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS,183,183,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,arylpolyene,464,464,Others
SAMEA3663158__metabat2_low_PE.015.contigs,phosphonate,464,464,Others
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS,845,845,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,T1PKS,1178,1178,PKSI
SAMEA3663158__metabat2_low_PE.015.contigs,lanthipeptide,2,1579,RiPPs
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS,1497,1497,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,transAT-PKS-like,1567,1567,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,transAT-PKS-like,1212,1212,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS,1064,1064,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,other,713,713,Others
SAMEA3663158__metabat2_low_PE.015.contigs,T3PKS,1164,1164,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,NRPS-like,831,831,NRPS
SAMEA3663158__metabat2_low_PE.015.contigs,transAT-PKS-like,1621,1621,PKSother
SAMEA3663158__metabat2_low_PE.015.contigs,transAT-PKS-like,668,668,PKSother
SAMEA3663175__metabat2_high_PE.014.contigs,sactipeptide,2,513,RiPPs
SAMEA3663175__metabat2_low_PE.006.contigs,betalactone,1918,1918,Others
SAMEA3663175__metabat2_low_PE.006.contigs,arylpolyene,1851,1851,Others
SAMEA3663178__metabat2_low_PE.020.contigs,sactipeptide,2,1414,RiPPs
SAMEA3663186__metabat2_high_PE.009.contigs,NRPS-like,867,867,NRPS
SAMEA3663186__metabat2_high_PE.009.contigs,arylpolyene,1241,1241,Others
SAMEA3663207__metabat2_high_PE.010.contigs,sactipeptide,2,223,RiPPs
SAMEA3663207__metabat2_low_PE.011.contigs,NRPS,27,27,NRPS
SAMEA3663207__metabat2_low_PE.011.contigs,NRPS-like,1514,1514,NRPS
SAMEA3663207__metabat2_low_PE.012.contigs,NRPS-like,1933,1933,NRPS
SAMEA3663208__metabat2_high_PE.004.contigs,NRPS-like,1806,1806,NRPS
SAMEA3663208__metabat2_high_PE.016.contigs,betalactone,1146,1146,Others
SAMEA3663208__metabat2_high_PE.016.contigs,arylpolyene,1506,1506,Others
SAMEA3663209__metabat2_high_PE.010.contigs,NRPS-like,1837,1837,NRPS
SAMEA3663209__metabat2_high_PE.010.contigs,arylpolyene,1854,1854,Others
SAMEA3663209__metabat2_high_PE.010.contigs,arylpolyene,174,174,Others
SAMEA3663209__metabat2_high_PE.010.contigs,arylpolyene,1848,1848,Others
SAMEA3663235__metabat2_high_PE.030.contigs,TfuA-related,1743,1743,Others
SAMEA3663241__metabat2_high_PE.014.contigs,arylpolyene,1434,1434,Others
SAMEA3663241__metabat2_low_PE.011.contigs,NRPS,1318,1318,NRPS
SAMEA3663241__metabat2_low_PE.011.contigs,NRPS,960,960,NRPS
SAMEA3663242__metabat2_high_PE.014.contigs,sactipeptide,2,612,RiPPs
SAMEA3663243__metabat2_low_PE.027.contigs,T3PKS,381,381,PKSother
SAMEA3663246__metabat2_high_PE.017.contigs,NRPS,844,844,NRPS
SAMEA3663246__metabat2_low_PE.003.contigs,arylpolyene,772,772,Others
SAMEA3663246__metabat2_low_PE.003.contigs,arylpolyene,412,412,Others
SAMEA3663248__metabat2_high_PE.009.contigs,sactipeptide,2,479,RiPPs
SAMEA3663248__metabat2_low_PE.036.contigs,sactipeptide,2,1206,RiPPs
SAMEA3663250__metabat2_low_PE.006.contigs,betalactone,26,26,Others
SAMEA3663250__metabat2_low_PE.006.contigs,sactipeptide,2,1797,RiPPs
SAMEA3663257__metabat2_low_PE.015.contigs,arylpolyene,1241,1241,Others
SAMEA3663257__metabat2_low_PE.015.contigs,NRPS-like,867,867,NRPS
SAMEA3663257__metabat2_low_PE.015.contigs,arylpolyene,1769,1769,Others
SAMEA3663260__metabat2_high_PE.016.contigs,sactipeptide,2,94,RiPPs
SAMEA3663263__metabat2_high_PE.031.contigs,sactipeptide,2,280,RiPPs
SAMEA3663263__metabat2_low_PE.013.contigs,sactipeptide,2,98,RiPPs
SAMEA3663263__metabat2_low_PE.013.contigs,NRPS,78,78,NRPS
SAMEA3663267__metabat2_low_PE.011.contigs,NRPS,1272,1272,NRPS
SAMEA3663267__metabat2_low_PE.017.contigs,sactipeptide,2,501,RiPPs
SAMEA3663269__metabat2_high_PE.014.contigs,NRPS-like,20,20,NRPS
SAMEA3663269__metabat2_high_PE.014.contigs,sactipeptide,2,348,RiPPs
SAMEA3663269__metabat2_high_PE.027.contigs,sactipeptide,2,692,RiPPs
SAMEA3663269__metabat2_low_PE.031.contigs,sactipeptide,2,661,RiPPs
SAMEA3663271__maxbin2_low_prob.005.contigs,LAP,2,1732,RiPPs
SAMEA3663271__maxbin2_low_prob.005.contigs,bacteriocin,2,127,RiPPs
SAMEA3663277__metabat2_low_PE.023.contigs,sactipeptide,2,696,RiPPs
SAMEA3663280__metabat2_low_PE.020.contigs,sactipeptide,2,838,RiPPs
SAMEA3663283__metabat2_low_PE.007.contigs,NRPS,1897,1897,NRPS
SAMEA3663283__metabat2_low_PE.007.contigs,NRPS,208,208,NRPS
SAMEA3663283__metabat2_low_PE.007.contigs,betalactone,1679,1679,Others
SAMEA3663283__metabat2_low_PE.007.contigs,NRPS,305,305,NRPS
SAMEA3663283__metabat2_low_PE.007.contigs,sactipeptide,2,701,RiPPs
SAMEA3663293__metabat2_low_PE.021.contigs,bacteriocin,2,819,RiPPs
SAMEA3663293__metabat2_low_PE.021.contigs,bacteriocin,2,1859,RiPPs
SAMEA3663293__metabat2_low_PE.021.contigs,arylpolyene,1213,1213,Others
SAMEA3663293__metabat2_low_PE.021.contigs,arylpolyene,1666,1666,Others
SAMEA3663296__metabat2_high_PE.018.contigs,NRPS-like,1906,1906,NRPS
SAMEA3663296__metabat2_high_PE.018.contigs,betalactone,1660,1660,Others
SAMEA3663296__metabat2_low_PE.018.contigs,arylpolyene,1434,1434,Others
SAMEA3663297__maxbin2_low_prob.019.contigs,betalactone,246,246,Others
SAMEA3663297__maxbin2_low_prob.019.contigs,NRPS-like,401,401,NRPS
SAMEA3663297__metabat2_low_PE.020.contigs,NRPS,972,972,NRPS
SAMEA3663297__metabat2_low_PE.020.contigs,sactipeptide,2,1760,RiPPs
SAMEA3663299__metabat2_low_PE.003.contigs,NRPS-like,413,413,NRPS
SAMEA3663299__metabat2_low_PE.003.contigs,terpene,804,804,Terpene
SAMEA3663299__metabat2_low_PE.003.contigs,terpene,986,986,Terpene
SAMEA3663299__metabat2_low_PE.003.contigs,terpene,1142,1142,Terpene
SAMEA3663299__metabat2_low_PE.032.contigs,sactipeptide,2,333,RiPPs
SAMEA5043647__metabat2_low_PE.001.contigs,siderophore,1274,1274,Others
SAMEA5043647__metabat2_low_PE.001.contigs,arylpolyene,1260,1260,Others
SAMEA5043647__metabat2_low_PE.001.contigs,siderophore,1278,1278,Others
SAMEA5043647__metabat2_low_PE.001.contigs,hserlactone,1950,1950,Others
SAMEA5043647__metabat2_low_PE.001.contigs,ectoine,945,945,Others
SAMEA5043655__metabat2_high_PE.003.contigs,bacteriocin,2,1167,RiPPs
SAMEA5043655__metabat2_high_PE.003.contigs,bacteriocin,2,742,RiPPs
SAMEA5043655__metabat2_low_PE.001.contigs,betalactone,1540,1540,Others
SAMEA5043655__metabat2_low_PE.001.contigs,bacteriocin,2,219,RiPPs
SAMEA5043655__metabat2_low_PE.001.contigs,arylpolyene,457,457,Others
SAMEA5043657__metabat2_low_PE.001.contigs,bacteriocin,2,460,RiPPs
SAMEA5043657__metabat2_low_PE.001.contigs,NRPS-like,355,355,NRPS
SAMEA5043660__metabat2_high_PE.003.contigs,bacteriocin,2,1532,RiPPs
SAMEA5043660__metabat2_high_PE.003.contigs,bacteriocin,2,846,RiPPs
SAMEA5043660__metabat2_high_PE.003.contigs,cyanobactin,2,879,RiPPs
SAMEA5043660__metabat2_high_PE.003.contigs,siderophore,87,87,Others
SAMEA5043660__metabat2_high_PE.003.contigs,arylpolyene,318,318,Others
SAMEA5043660__metabat2_high_PE.003.contigs,hglE-KS,346,346,PKSother
SAMEA5043660__metabat2_high_PE.003.contigs,PUFA,519,519,Others
SAMEA5043660__metabat2_high_PE.003.contigs,NRPS,1649,1649,NRPS
SAMEA5043660__metabat2_high_PE.003.contigs,bacteriocin,2,1476,RiPPs
SAMEA5043665__metabat2_low_PE.004.contigs,bacteriocin,2,858,RiPPs
SAMEA5043665__metabat2_low_PE.004.contigs,betalactone,204,204,Others
SAMEA5043665__metabat2_low_PE.004.contigs,T3PKS,623,623,PKSother
SAMEA5043680__maxbin2_low_prob.004.contigs,sactipeptide,2,1850,RiPPs
SAMEA5043680__maxbin2_low_prob.004.contigs,sactipeptide,2,957,RiPPs
SAMEA5043681__maxbin2_low_prob.008.contigs,NRPS-like,1188,1188,NRPS
SAMEA5043681__maxbin2_low_prob.008.contigs,NRPS,1556,1556,NRPS
SAMEA5043691__maxbin2_low_prob.002.contigs,betalactone,1540,1540,Others
SAMEA5043691__maxbin2_low_prob.002.contigs,bacteriocin,2,219,RiPPs
SAMEA5043696__maxbin2_high_prob.004.contigs,NRPS-like,37,37,NRPS
Scooby_p2__metabat2_low_PE.040.contigs,NRPS-like,330,330,NRPS
Scrappy_p2__metabat2_low_PE.009.contigs,sactipeptide,2,1791,RiPPs
Scrappy_p2__metabat2_low_PE.034.contigs,sactipeptide,2,513,RiPPs
Shorty_p1__maxbin2_high_prob.011.contigs,sactipeptide,2,1391,RiPPs
Shorty_p1__maxbin2_high_prob.022.contigs,LAP,2,726,RiPPs
Shorty_p1__maxbin2_high_prob.022.contigs,T3PKS,29,29,PKSother
Shorty_p1__maxbin2_high_prob.022.contigs,bacteriocin,2,69,RiPPs
Shorty_p1__metabat2_high_PE.009.contigs,T3PKS,934,934,PKSother
Skinner_p2__metabat2_high_PE.010.contigs,sactipeptide,733,733,RiPPs
Skinner_p2__metabat2_high_PE.027.contigs,sactipeptide,2,250,RiPPs
Snoopy_p1__metabat2_low_PE.026.contigs,sactipeptide,2,1791,RiPPs
Snoopy_p2__maxbin2_low_prob.037.contigs,sactipeptide,2,25,RiPPs
Stewie_p2__metabat2_high_PE.008.contigs,sactipeptide,2,1594,RiPPs
Stewie_p2__metabat2_low_PE.024.contigs,sactipeptide,2,1622,RiPPs
Tibetan_p1__metabat2_high_PE.033.contigs,arylpolyene,496,496,Others
Tibetan_p1__metabat2_high_PE.033.contigs,arylpolyene,1846,1846,Others
Tibetan_p1__metabat2_high_PE.033.contigs,arylpolyene,679,679,Others
Trix_p1__metabat2_low_PE.021.contigs,bacteriocin,2,1370,RiPPs
Trix_p1__metabat2_low_PE.021.contigs,NRPS-like,417,417,NRPS
Trix_p1__metabat2_low_PE.026.contigs,NRPS,34,34,NRPS
UncleJesse_p2__metabat2_low_PE.019.contigs,sactipeptide,2,292,RiPPs
Virginia_p1__metabat2_high_PE.027.contigs,NRPS,106,106,NRPS
Virginia_p1__metabat2_low_PE.013.contigs,bacteriocin,2,439,RiPPs
Virginia_p1__metabat2_low_PE.013.contigs,NRPS,809,809,NRPS
X101_Horse__maxbin2_high_prob.001.contigs,arylpolyene,1699,1699,Others
X101_Horse__maxbin2_high_prob.001.contigs,NRPS,1358,1358,NRPS
X103_Eurasian_Blackcap__maxbin2_high_prob.002.contigs,arylpolyene,459,459,Others
X103_Eurasian_Blackcap__maxbin2_high_prob.002.contigs,NRPS,289,289,NRPS
X103_Eurasian_Blackcap__maxbin2_high_prob.002.contigs,thiopeptide,2,1934,RiPPs
X103_Eurasian_Blackcap__maxbin2_high_prob.002.contigs,ladderane,260,260,Others
X125_Common_Carp__maxbin2_low_prob.001.contigs,hserlactone,438,438,Others
X125_Common_Carp__maxbin2_low_prob.001.contigs,bacteriocin,2,1751,RiPPs
X125_Common_Carp__maxbin2_low_prob.001.contigs,bacteriocin,2,1841,RiPPs
X125_Common_Carp__maxbin2_low_prob.001.contigs,NRPS,1498,1498,NRPS
X125_Common_Carp__maxbin2_low_prob.001.contigs,arylpolyene,954,954,Others
X127_Alpine_Marmot__maxbin2_low_prob.009.contigs,arylpolyene,1441,1441,Others
X127_Alpine_Marmot__metabat2_high_PE.012.contigs,terpene,140,140,Terpene
X127_Alpine_Marmot__metabat2_high_PE.012.contigs,terpene,890,890,Terpene
X129_Alpine_Ibex__metabat2_low_PE.007.contigs,arylpolyene,97,97,Others
X130_Alpine_Ibex__metabat2_high_PE.003.contigs,NRPS,1805,1805,NRPS
X130_Alpine_Ibex__metabat2_high_PE.003.contigs,arylpolyene,1436,1436,Others
X133_Domestic_Goat__maxbin2_high_prob.002.contigs,betalactone,1555,1555,Others
X133_Domestic_Goat__maxbin2_high_prob.002.contigs,arylpolyene,1074,1074,Others
X135_Horse__metabat2_low_PE.001.contigs,T3PKS,939,939,PKSother
X136_Domestic_Pig__maxbin2_high_prob.007.contigs,betalactone,1146,1146,Others
X136_Domestic_Pig__maxbin2_high_prob.007.contigs,arylpolyene,1506,1506,Others
X137_Gaur__metabat2_high_PE.006.contigs,NRPS,1369,1369,NRPS
X137_Gaur__metabat2_high_PE.006.contigs,terpene,797,797,Terpene
X139_Sambar__maxbin2_low_prob.005.contigs,arylpolyene,395,395,Others
X172_European_Greenfinch__maxbin2_low_prob.001.contigs,terpene,1657,1657,Terpene
X172_European_Greenfinch__maxbin2_low_prob.001.contigs,lanthipeptide,2,1648,RiPPs
X172_European_Greenfinch__maxbin2_low_prob.001.contigs,T3PKS,307,307,PKSother
X172_European_Greenfinch__metabat2_low_PE.006.contigs,T3PKS,1166,1166,PKSother
X18_West_European_Hedgehog__maxbin2_low_prob.002.contigs,bacteriocin,2,1044,RiPPs
X18_West_European_Hedgehog__maxbin2_low_prob.002.contigs,NRPS-like,861,861,NRPS
X18_West_European_Hedgehog__maxbin2_low_prob.003.contigs,betalactone,445,445,Others
X18_West_European_Hedgehog__maxbin2_low_prob.003.contigs,bacteriocin,2,1790,RiPPs
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,amglyccycl,327,327,Saccharides
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,T1PKS,1360,1360,PKSI
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,NRPS,405,405,NRPS
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,NRPS-like,197,197,NRPS
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,arylpolyene,1100,1100,Others
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,siderophore,1450,1450,Others
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,terpene,709,709,Terpene
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,lassopeptide,2,462,RiPPs
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,terpene,1527,1527,Terpene
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,bacteriocin,2,985,RiPPs
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,terpene,1878,1878,Terpene
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,terpene,1386,1386,Terpene
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,terpene,498,498,Terpene
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,CDPS,367,367,Others
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,ectoine,471,471,Others
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,lanthipeptide,2,837,RiPPs
X190_Common_House_Gecko__metabat2_low_PE.001.contigs,lanthipeptide,2,1493,RiPPs
X199_Human__maxbin2_high_prob.002.contigs,NRPS,1013,1013,NRPS
X199_Human__maxbin2_high_prob.002.contigs,ladderane,241,241,Others
X199_Human__metabat2_high_PE.027.contigs,arylpolyene,1591,1591,Others
X199_Human__metabat2_low_PE.011.contigs,lassopeptide,2,1080,RiPPs
X199_Human__metabat2_low_PE.011.contigs,betalactone,1844,1844,Others
X1_Eurasian_Beaver__maxbin2_high_prob.002.contigs,terpene,656,656,Terpene
